,avg_makespans,tictoc,avg_completions,avg_slowdowns,total_rewards,avg_rewards
263,610.75,61.506964921951294,182.2504052378196,4.1439428023473734,-610,-0.12629399585921325
264,611.5833333333334,57.98391103744507,181.3086489654182,4.106719070109128,-611,-0.12647484992755123
265,610.0833333333334,61.70324492454529,183.74502889373355,4.212638192010126,-611,-0.12647484992755123
266,610.9166666666666,57.94328022003174,184.8435952019773,4.221068004377295,-615,-0.12719751809720786
267,610.5,63.55552291870117,183.10165971810633,4.206874190767043,-610,-0.12629399585921325
268,611.0833333333334,58.24765157699585,183.03535147437867,4.175884455264659,-613,-0.12683633354024415
269,610.5,61.25634717941284,182.88660595466547,4.180092725671529,-611,-0.12647484992755123
270,614.0,60.88602566719055,181.2593658112963,4.073278690446937,-612,-0.12665562913907286
271,612.75,62.07766556739807,180.5935952019773,4.0719476976538305,-612,-0.12665562913907286
272,615.4166666666666,61.503666639328,182.17692853531062,4.079163541878073,-613,-0.12683633354024415
273,613.5833333333334,64.03415989875793,180.73248409086622,4.065687947086938,-611,-0.12647484992755123
274,614.75,61.80976963043213,181.4995091804719,4.081500195704131,-612,-0.12665562913907286
275,611.9166666666666,61.497422218322754,181.07477799767625,4.100679248335781,-610,-0.12629399585921325
276,610.9166666666666,61.5477294921875,180.5416238758124,4.082075603988586,-610,-0.12629399585921325
277,610.8333333333334,62.40923261642456,182.69753785430703,4.136201417371836,-611,-0.12647484992755123
278,610.5833333333334,58.34433078765869,183.49054860699525,4.196701810904517,-611,-0.12647484992755123
279,610.5833333333334,62.272353172302246,182.95381025574076,4.180087147953524,-611,-0.12647484992755123
280,610.75,59.75405263900757,183.79968839194146,4.211959512425051,-611,-0.12647484992755123
281,610.0,62.722028493881226,182.34269914462962,4.174339613627761,-610,-0.12629399585921325
282,610.1666666666666,63.356868743896484,184.69036939552572,4.232205583641052,-612,-0.12665562913907286
283,610.0,58.662379026412964,182.32208982563319,4.159859083703142,-609,-0.12611306688755436
284,610.5833333333334,58.889365434646606,181.85524394749697,4.143895296156921,-610,-0.12629399585921325
285,610.0,59.84091329574585,184.01474215538232,4.226128452666755,-610,-0.12629399585921325
286,610.6666666666666,63.14288830757141,182.25219735251494,4.157874334024157,-610,-0.12629399585921325
287,612.5833333333334,62.44145154953003,181.10255577545396,4.091673240229059,-616,-0.1273779983457403
288,612.25,59.21022057533264,178.95291419839305,4.038539343272449,-615,-0.12719751809720786
289,611.5833333333334,58.85819220542908,181.11599663566903,4.112660063863646,-613,-0.12683633354024415
290,611.8333333333334,63.247732400894165,181.58105039910993,4.106795029454513,-612,-0.12665562913907286
291,609.8333333333334,63.72668123245239,187.2826633023357,4.417315224982485,-611,-0.12647484992755123
292,610.0,59.995410680770874,189.38122961057945,4.460158158676188,-611,-0.12647484992755123
293,609.3333333333334,59.45024061203003,188.83284251380522,4.471783250743803,-609,-0.12611306688755436
294,609.5833333333334,62.96811318397522,189.6375020120131,4.560393333963369,-608,-0.1259320629660315
295,609.5833333333334,59.5845091342926,188.90990344570488,4.504430481359603,-609,-0.12611306688755436
296,609.3333333333334,58.79501128196716,188.97262746004176,4.47824268908012,-609,-0.12611306688755436
297,609.9166666666666,62.70727753639221,188.50130129516722,4.4658236856101,-609,-0.12611306688755436
298,610.3333333333334,62.70876741409302,186.8919822987515,4.369647195225332,-611,-0.12647484992755123
299,610.0833333333334,61.82821989059448,186.4905486069952,4.35381885502656,-610,-0.12629399585921325
300,610.8333333333334,60.33782720565796,179.63391778262246,4.121151560329119,-611,-0.12647484992755123
301,615.3333333333334,61.889649391174316,174.16886401918157,3.848934171470147,-618,-0.12773873501446878
302,610.6666666666666,58.85119366645813,180.7916238758124,4.132095323130225,-611,-0.12647484992755123
